Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.1011	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.625	33.69	-419	-30	-208	114.38068533	23.20862667	186.87	18.76	0.67697	-0.03568	-0.03378	-0.73434
 None	0.1011	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.625	33.69	-419	-30	-208	114.38068533	23.20862667	186.87	18.76	0.67697	-0.03568	-0.03378	-0.73434
 None	0.1011	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.625	33.69	-419	-30	-208	114.38068533	23.20862667	186.87	18.76	0.67697	-0.03568	-0.03378	-0.73434
 None	0.1011	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.625	33.69	-419	-30	-208	114.38068533	23.20862667	186.87	18.76	0.67715	-0.03564	-0.03381	-0.73416
 None	0.1011	0.001	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.62	33.67	-417	-33	-210	114.38068533	23.20862667	186.87	18.76	0.67715	-0.03564	-0.03381	-0.73416
 None	0.1011	0.001	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.62	33.67	-417	-33	-210	114.38068533	23.20862667	186.87	18.76	0.67715	-0.03564	-0.03381	-0.73416
 None	0.1011	0.001	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.62	33.67	-417	-33	-210	114.38068533	23.20862667	186.87	18.76	0.67715	-0.03564	-0.03381	-0.73416
 None	0.1011	0.001	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.62	33.67	-417	-33	-210	114.38068533	23.20862667	186.87	18.76	0.67719	-0.03564	-0.03378	-0.73413
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.071	-5.63	-94.614	33.72	-416	-32	-207	114.38068533	23.20862667	186.87	18.76	0.67719	-0.03564	-0.03378	-0.73413
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.071	-5.63	-94.614	33.72	-416	-32	-207	114.38068533	23.20862667	186.87	18.76	0.67719	-0.03564	-0.03378	-0.73413
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.071	-5.63	-94.614	33.72	-416	-32	-207	114.38068533	23.20862667	186.87	18.76	0.67719	-0.03564	-0.03378	-0.73413
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.071	-5.63	-94.614	33.72	-416	-32	-207	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.609	33.64	-414	-33	-207	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.609	33.64	-414	-33	-207	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.609	33.64	-414	-33	-207	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.609	33.64	-414	-33	-207	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.614	33.68	-414	-31	-210	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.614	33.68	-414	-31	-210	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.614	33.68	-414	-31	-210	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.614	33.68	-414	-31	-210	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.609	33.73	-415	-32	-209	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.609	33.73	-415	-32	-209	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.609	33.73	-415	-32	-209	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.7341
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.63	-94.609	33.73	-415	-32	-209	114.38068533	23.20862667	186.87	18.76	0.67728	-0.03564	-0.03378	-0.73407
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.614	33.67	-417	-32	-208	114.38068533	23.20862667	186.87	18.76	0.67728	-0.03564	-0.03378	-0.73407
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.614	33.67	-417	-32	-208	114.38068533	23.20862667	186.87	18.76	0.67728	-0.03564	-0.03378	-0.73407
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.614	33.67	-417	-32	-208	114.38068533	23.20862667	186.87	18.76	0.67728	-0.03564	-0.03378	-0.73407
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.63	-94.614	33.67	-417	-32	-208	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.62	33.69	-418	-33	-209	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.62	33.69	-418	-33	-209	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.62	33.69	-418	-33	-209	114.38068533	23.20862667	186.87	18.76	0.67725	-0.03564	-0.03378	-0.73407
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.62	33.69	-418	-33	-209	114.38068533	23.20862667	186.87	18.76	0.67722	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.631	33.64	-413	-34	-211	114.38068533	23.20862667	186.87	18.76	0.67722	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.631	33.64	-413	-34	-211	114.38068533	23.20862667	186.87	18.76	0.67722	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.631	33.64	-413	-34	-211	114.38068533	23.20862667	186.87	18.76	0.67722	-0.03564	-0.03378	-0.7341
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.631	33.64	-413	-34	-211	114.38068533	23.20862667	186.87	18.76	0.67715	-0.03561	-0.03378	-0.73416
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.647	33.68	-417	-34	-210	114.38068533	23.20862667	186.87	18.76	0.67715	-0.03561	-0.03378	-0.73416
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.647	33.68	-417	-34	-210	114.38067467	23.20854933	186.87	18.76	0.67715	-0.03561	-0.03378	-0.73416
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.647	33.68	-417	-34	-210	114.38067467	23.20854933	186.99	20.538	0.67715	-0.03561	-0.03378	-0.73416
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.625	-94.647	33.68	-417	-34	-210	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03564	-0.03378	-0.73428
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.73	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03564	-0.03378	-0.73428
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.73	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03564	-0.03378	-0.73428
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.73	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03564	-0.03378	-0.73428
 None	0.1016	0.0015	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.73	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03378	-0.73422
 None	0.1016	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.63	-94.636	33.66	-417	-31	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03378	-0.73422
 None	0.1016	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.63	-94.636	33.66	-417	-31	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03378	-0.73422
 None	0.1016	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.63	-94.636	33.66	-417	-31	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03378	-0.73422
 None	0.1016	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.63	-94.636	33.66	-417	-31	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.69	-416	-32	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.69	-416	-32	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.69	-416	-32	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0254	0.0	0.0	0.0	0.077	-5.63	-94.636	33.69	-416	-32	-208	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.642	33.67	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.642	33.67	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.642	33.67	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67709	-0.03564	-0.03381	-0.73422
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.642	33.67	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67706	-0.03568	-0.03381	-0.73425
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.647	33.7	-416	-34	-209	114.38067467	23.20854933	186.99	20.538	0.67706	-0.03568	-0.03381	-0.73425
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.647	33.7	-416	-34	-209	114.38067467	23.20854933	186.99	20.538	0.67706	-0.03568	-0.03381	-0.73425
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.647	33.7	-416	-34	-209	114.38067467	23.20854933	186.99	20.538	0.67706	-0.03568	-0.03381	-0.73425
 None	0.1016	0.001	1.0259	0.0	0.0	0.0	0.077	-5.636	-94.647	33.7	-416	-34	-209	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03568	-0.03381	-0.73425
 None	0.1016	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.636	-94.664	33.68	-415	-34	-211	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03568	-0.03381	-0.73425
 None	0.1016	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.636	-94.664	33.68	-415	-34	-211	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03568	-0.03381	-0.73425
 None	0.1016	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.636	-94.664	33.68	-415	-34	-211	114.38067467	23.20854933	186.99	20.538	0.67703	-0.03568	-0.03381	-0.73425
 None	0.1016	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.636	-94.664	33.68	-415	-34	-211	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.636	-94.675	33.66	-415	-33	-206	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.636	-94.675	33.66	-415	-33	-206	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.636	-94.675	33.66	-415	-33	-206	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.636	-94.675	33.66	-415	-33	-206	114.38067467	23.20854933	186.99	20.538	0.67685	-0.03571	-0.03381	-0.73444
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-415	-32	-210	114.38067467	23.20854933	186.99	20.538	0.67685	-0.03571	-0.03381	-0.73444
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-415	-32	-210	114.38067467	23.20854933	186.99	20.538	0.67685	-0.03571	-0.03381	-0.73444
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-415	-32	-210	114.38067467	23.20854933	186.99	20.538	0.67685	-0.03571	-0.03381	-0.73444
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-415	-32	-210	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1016	0.002	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1016	0.002	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1016	0.002	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67691	-0.03571	-0.03381	-0.73438
 None	0.1016	0.002	1.0249	0.0	0.0	0.0	0.077	-5.636	-94.664	33.69	-416	-32	-211	114.38067467	23.20854933	186.99	20.538	0.67694	-0.03571	-0.03381	-0.73438
 None	0.1021	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.641	-94.647	33.65	-417	-29	-209	114.38067467	23.20854933	186.99	20.538	0.67694	-0.03571	-0.03381	-0.73438
 None	0.1021	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.641	-94.647	33.65	-417	-29	-209	114.38066667	23.208472	186.99	20.538	0.67694	-0.03571	-0.03381	-0.73438
 None	0.1021	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.641	-94.647	33.65	-417	-29	-209	114.38066667	23.208472	187.03	19.52	0.67694	-0.03571	-0.03381	-0.73438
 None	0.1021	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.641	-94.647	33.65	-417	-29	-209	114.38066667	23.208472	187.03	19.52	0.67703	-0.03571	-0.03384	-0.73428
 None	0.1021	0.002	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.631	33.68	-416	-33	-209	114.38066667	23.208472	187.03	19.52	0.67703	-0.03571	-0.03384	-0.73428
 None	0.1021	0.002	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.631	33.68	-416	-33	-209	114.38066667	23.208472	187.03	19.52	0.67703	-0.03571	-0.03384	-0.73428
 None	0.1021	0.002	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.631	33.68	-416	-33	-209	114.38066667	23.208472	187.03	19.52	0.67703	-0.03571	-0.03384	-0.73428
 None	0.1021	0.002	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.631	33.68	-416	-33	-209	114.38066667	23.208472	187.03	19.52	0.67712	-0.03571	-0.03387	-0.73419
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.636	33.65	-417	-33	-211	114.38066667	23.208472	187.03	19.52	0.67712	-0.03571	-0.03387	-0.73419
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.636	33.65	-417	-33	-211	114.38066667	23.208472	187.03	19.52	0.67712	-0.03571	-0.03387	-0.73419
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.636	33.65	-417	-33	-211	114.38066667	23.208472	187.03	19.52	0.67712	-0.03571	-0.03387	-0.73419
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.077	-5.641	-94.636	33.65	-417	-33	-211	114.38066667	23.208472	187.03	19.52	0.67709	-0.03571	-0.03387	-0.73422
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.641	-94.642	33.69	-416	-32	-208	114.38066667	23.208472	187.03	19.52	0.67709	-0.03571	-0.03387	-0.73422
 None	0.1011	0.0015	1.0249	0.0	0.0	0.0	0.077	-5.641	-94.642	33.69	-416	-32	-208	114.38066667	23.208472	187.03	19.52	0.67709	-0.03571	-0.03387	-0.73422
