Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.1035	0.0044	1.0244	0.0	0.0	0.0	0.242	-5.768	-94.713	38.47	-414	-33	-207	113.516274	22.451981	271.18	19.557	0.67661	-0.03555	-0.03564	-0.73459
 None	0.103	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-418	-34	-206	113.516274	22.451981	271.18	19.557	0.67661	-0.03555	-0.03564	-0.73459
 None	0.103	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-418	-34	-206	113.516274	22.451981	271.18	19.557	0.67661	-0.03555	-0.03564	-0.73459
 None	0.103	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-418	-34	-206	113.516274	22.451981	271.18	19.557	0.67661	-0.03555	-0.03564	-0.73459
 None	0.103	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-418	-34	-206	113.516274	22.451981	271.18	19.557	0.67664	-0.03555	-0.03564	-0.73456
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.724	38.5	-420	-34	-207	113.516274	22.451981	271.18	19.557	0.67664	-0.03555	-0.03564	-0.73456
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.724	38.5	-420	-34	-207	113.516242	22.4519819	271.18	19.557	0.67664	-0.03555	-0.03564	-0.73456
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.724	38.5	-420	-34	-207	113.516242	22.4519819	270.69	19.964	0.67664	-0.03555	-0.03564	-0.73456
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.724	38.5	-420	-34	-207	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.242	-5.768	-94.724	38.47	-415	-33	-203	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.242	-5.768	-94.724	38.47	-415	-33	-203	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.242	-5.768	-94.724	38.47	-415	-33	-203	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.242	-5.768	-94.724	38.47	-415	-33	-203	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-416	-33	-204	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-416	-33	-204	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-416	-33	-204	113.516242	22.4519819	270.69	19.964	0.67654	-0.03558	-0.03561	-0.73465
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.242	-5.768	-94.713	38.5	-416	-33	-204	113.516242	22.4519819	270.69	19.964	0.67664	-0.03555	-0.03561	-0.73456
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.242	-5.768	-94.708	38.51	-415	-34	-209	113.516242	22.4519819	270.69	19.964	0.67664	-0.03555	-0.03561	-0.73456
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.242	-5.768	-94.708	38.51	-415	-34	-209	113.516242	22.4519819	270.69	19.964	0.67664	-0.03555	-0.03561	-0.73456
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.242	-5.768	-94.708	38.51	-415	-34	-209	113.516242	22.4519819	270.69	19.964	0.67664	-0.03555	-0.03561	-0.73456
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.242	-5.768	-94.708	38.51	-415	-34	-209	113.516242	22.4519819	270.69	19.964	0.67664	-0.03558	-0.03564	-0.73456
 None	0.1035	0.0039	1.0239	0.0	0.0	0.0	0.236	-5.768	-94.713	38.46	-417	-34	-207	113.516242	22.4519819	270.69	19.964	0.67664	-0.03558	-0.03564	-0.73456
 None	0.1035	0.0039	1.0239	0.0	0.0	0.0	0.236	-5.768	-94.713	38.46	-417	-34	-207	113.516242	22.4519819	270.69	19.964	0.67664	-0.03558	-0.03564	-0.73456
 None	0.1035	0.0039	1.0239	0.0	0.0	0.0	0.236	-5.768	-94.713	38.46	-417	-34	-207	113.516242	22.4519819	270.69	19.964	0.67664	-0.03558	-0.03564	-0.73456
 None	0.1035	0.0039	1.0239	0.0	0.0	0.0	0.236	-5.768	-94.713	38.46	-417	-34	-207	113.516242	22.4519819	270.69	19.964	0.67661	-0.03558	-0.03564	-0.73459
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.236	-5.768	-94.719	38.48	-417	-34	-209	113.516242	22.4519819	270.69	19.964	0.67661	-0.03558	-0.03564	-0.73459
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.236	-5.768	-94.719	38.48	-417	-34	-209	113.516242	22.4519819	270.69	19.964	0.67661	-0.03558	-0.03564	-0.73459
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.236	-5.768	-94.719	38.48	-417	-34	-209	113.516242	22.4519819	270.69	19.964	0.67661	-0.03558	-0.03564	-0.73459
 None	0.104	0.0044	1.0244	0.0	0.0	0.0	0.236	-5.768	-94.719	38.48	-417	-34	-209	113.516242	22.4519819	270.69	19.964	0.67657	-0.03561	-0.03564	-0.73462
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.735	38.48	-415	-36	-206	113.516242	22.4519819	270.69	19.964	0.67657	-0.03561	-0.03564	-0.73462
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.735	38.48	-415	-36	-206	113.516242	22.4519819	270.69	19.964	0.67657	-0.03561	-0.03564	-0.73462
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.735	38.48	-415	-36	-206	113.516242	22.4519819	270.69	19.964	0.67657	-0.03561	-0.03564	-0.73462
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.735	38.48	-415	-36	-206	113.516242	22.4519819	270.69	19.964	0.67645	-0.03561	-0.03564	-0.73471
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.735	38.51	-416	-30	-209	113.516242	22.4519819	270.69	19.964	0.67645	-0.03561	-0.03564	-0.73471
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.735	38.51	-416	-30	-209	113.516242	22.4519819	270.69	19.964	0.67645	-0.03561	-0.03564	-0.73471
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.735	38.51	-416	-30	-209	113.516242	22.4519819	270.69	19.964	0.67645	-0.03561	-0.03564	-0.73471
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.735	38.51	-416	-30	-209	113.516242	22.4519819	270.69	19.964	0.67648	-0.03561	-0.03564	-0.73471
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.724	38.47	-417	-33	-208	113.516242	22.4519819	270.69	19.964	0.67648	-0.03561	-0.03564	-0.73471
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.724	38.47	-417	-33	-208	113.516242	22.4519819	270.69	19.964	0.67648	-0.03561	-0.03564	-0.73471
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.724	38.47	-417	-33	-208	113.516242	22.4519819	270.69	19.964	0.67648	-0.03561	-0.03564	-0.73471
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.236	-5.773	-94.724	38.47	-417	-33	-208	113.516242	22.4519819	270.69	19.964	0.67654	-0.03564	-0.03561	-0.73465
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-415	-32	-209	113.516242	22.4519819	270.69	19.964	0.67654	-0.03564	-0.03561	-0.73465
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-415	-32	-209	113.516242	22.4519819	270.69	19.964	0.67654	-0.03564	-0.03561	-0.73465
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-415	-32	-209	113.516242	22.4519819	270.69	19.964	0.67654	-0.03564	-0.03561	-0.73465
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-415	-32	-209	113.516242	22.4519819	270.69	19.964	0.67661	-0.03564	-0.03561	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.719	38.46	-415	-34	-209	113.516242	22.4519819	270.69	19.964	0.67661	-0.03564	-0.03561	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.719	38.46	-415	-34	-209	113.516211	22.4519819	270.69	19.964	0.67661	-0.03564	-0.03561	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.719	38.46	-415	-34	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03564	-0.03561	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.719	38.46	-415	-34	-209	113.516211	22.4519819	270.72	19.723	0.67657	-0.03564	-0.03561	-0.73462
 None	0.103	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.73	38.55	-415	-36	-209	113.516211	22.4519819	270.72	19.723	0.67657	-0.03564	-0.03561	-0.73462
 None	0.103	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.73	38.55	-415	-36	-209	113.516211	22.4519819	270.72	19.723	0.67657	-0.03564	-0.03561	-0.73462
 None	0.103	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.73	38.55	-415	-36	-209	113.516211	22.4519819	270.72	19.723	0.67657	-0.03564	-0.03561	-0.73462
 None	0.103	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.73	38.55	-415	-36	-209	113.516211	22.4519819	270.72	19.723	0.67651	-0.03564	-0.03561	-0.73468
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.741	38.47	-415	-32	-207	113.516211	22.4519819	270.72	19.723	0.67651	-0.03564	-0.03561	-0.73468
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.741	38.47	-415	-32	-207	113.516211	22.4519819	270.72	19.723	0.67651	-0.03564	-0.03561	-0.73468
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.741	38.47	-415	-32	-207	113.516211	22.4519819	270.72	19.723	0.67651	-0.03564	-0.03561	-0.73468
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.741	38.47	-415	-32	-207	113.516211	22.4519819	270.72	19.723	0.67645	-0.03564	-0.03561	-0.73474
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.236	-5.768	-94.73	38.47	-416	-32	-207	113.516211	22.4519819	270.72	19.723	0.67645	-0.03564	-0.03561	-0.73474
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.236	-5.768	-94.73	38.47	-416	-32	-207	113.516211	22.4519819	270.72	19.723	0.67645	-0.03564	-0.03561	-0.73474
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.236	-5.768	-94.73	38.47	-416	-32	-207	113.516211	22.4519819	270.72	19.723	0.67645	-0.03564	-0.03561	-0.73474
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.236	-5.768	-94.73	38.47	-416	-32	-207	113.516211	22.4519819	270.72	19.723	0.67651	-0.03561	-0.03561	-0.73468
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.53	-417	-33	-209	113.516211	22.4519819	270.72	19.723	0.67651	-0.03561	-0.03561	-0.73468
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.53	-417	-33	-209	113.516211	22.4519819	270.72	19.723	0.67651	-0.03561	-0.03561	-0.73468
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.53	-417	-33	-209	113.516211	22.4519819	270.72	19.723	0.67651	-0.03561	-0.03561	-0.73468
 None	0.104	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.53	-417	-33	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03561	-0.03561	-0.73459
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.48	-417	-34	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03561	-0.03561	-0.73459
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.48	-417	-34	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03561	-0.03561	-0.73459
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.48	-417	-34	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03561	-0.03561	-0.73459
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.48	-417	-34	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03564	-0.03558	-0.73459
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.5	-419	-31	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03564	-0.03558	-0.73459
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.5	-419	-31	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03564	-0.03558	-0.73459
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.5	-419	-31	-209	113.516211	22.4519819	270.72	19.723	0.67661	-0.03564	-0.03558	-0.73459
 None	0.103	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.5	-419	-31	-209	113.516211	22.4519819	270.72	19.723	0.67664	-0.03564	-0.03558	-0.73456
 None	0.1035	0.0044	1.0259	0.0	0.0	0.0	0.231	-5.768	-94.686	38.47	-415	-32	-209	113.516211	22.4519819	270.72	19.723	0.67664	-0.03564	-0.03558	-0.73456
 None	0.1035	0.0044	1.0259	0.0	0.0	0.0	0.231	-5.768	-94.686	38.47	-415	-32	-209	113.516211	22.4519819	270.72	19.723	0.67664	-0.03564	-0.03558	-0.73456
 None	0.1035	0.0044	1.0259	0.0	0.0	0.0	0.231	-5.768	-94.686	38.47	-415	-32	-209	113.516211	22.4519819	270.72	19.723	0.67664	-0.03564	-0.03558	-0.73456
 None	0.1035	0.0044	1.0259	0.0	0.0	0.0	0.231	-5.768	-94.686	38.47	-415	-32	-209	113.516211	22.4519819	270.72	19.723	0.67679	-0.03561	-0.03558	-0.73441
 None	0.1035	0.0049	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.686	38.45	-416	-33	-209	113.516211	22.4519819	270.72	19.723	0.67679	-0.03561	-0.03558	-0.73441
 None	0.1035	0.0049	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.686	38.45	-416	-33	-209	113.516211	22.4519819	270.72	19.723	0.67679	-0.03561	-0.03558	-0.73441
 None	0.1035	0.0049	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.686	38.45	-416	-33	-209	113.516211	22.4519819	270.72	19.723	0.67679	-0.03561	-0.03558	-0.73441
 None	0.1035	0.0049	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.686	38.45	-416	-33	-209	113.516211	22.4519819	270.72	19.723	0.67682	-0.03561	-0.03561	-0.73441
 None	0.103	0.0049	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.686	38.44	-414	-34	-208	113.516211	22.4519819	270.72	19.723	0.67682	-0.03561	-0.03561	-0.73441
 None	0.103	0.0049	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.686	38.44	-414	-34	-208	113.516211	22.4519819	270.72	19.723	0.67682	-0.03561	-0.03561	-0.73441
 None	0.103	0.0049	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.686	38.44	-414	-34	-208	113.516211	22.4519819	270.72	19.723	0.67682	-0.03561	-0.03561	-0.73441
 None	0.103	0.0049	1.0249	0.0	0.0	0.0	0.236	-5.768	-94.686	38.44	-414	-34	-208	113.516211	22.4519819	270.72	19.723	0.67679	-0.03558	-0.03561	-0.73444
 None	0.103	0.0039	1.0244	0.0	0.0	0.0	0.236	-5.762	-94.686	38.48	-411	-33	-208	113.516211	22.4519819	270.72	19.723	0.67679	-0.03558	-0.03561	-0.73444
 None	0.103	0.0039	1.0244	0.0	0.0	0.0	0.236	-5.762	-94.686	38.48	-411	-33	-208	113.51618	22.451984	270.72	19.723	0.67679	-0.03558	-0.03561	-0.73444
 None	0.103	0.0039	1.0244	0.0	0.0	0.0	0.236	-5.762	-94.686	38.48	-411	-33	-208	113.51618	22.451984	271.04	20.001	0.67679	-0.03558	-0.03561	-0.73444
 None	0.103	0.0039	1.0244	0.0	0.0	0.0	0.236	-5.762	-94.686	38.48	-411	-33	-208	113.51618	22.451984	271.04	20.001	0.67682	-0.03558	-0.03561	-0.73441
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.691	38.47	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67682	-0.03558	-0.03561	-0.73441
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.691	38.47	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67682	-0.03558	-0.03561	-0.73441
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.691	38.47	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67682	-0.03558	-0.03561	-0.73441
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.691	38.47	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67676	-0.03558	-0.03558	-0.73447
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.697	38.5	-418	-35	-208	113.51618	22.451984	271.04	20.001	0.67676	-0.03558	-0.03558	-0.73447
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.697	38.5	-418	-35	-208	113.51618	22.451984	271.04	20.001	0.67676	-0.03558	-0.03558	-0.73447
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.697	38.5	-418	-35	-208	113.51618	22.451984	271.04	20.001	0.67676	-0.03558	-0.03558	-0.73447
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.697	38.5	-418	-35	-208	113.51618	22.451984	271.04	20.001	0.67673	-0.03558	-0.03555	-0.7345
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.713	38.47	-415	-36	-207	113.51618	22.451984	271.04	20.001	0.67673	-0.03558	-0.03555	-0.7345
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.713	38.47	-415	-36	-207	113.51618	22.451984	271.04	20.001	0.67673	-0.03558	-0.03555	-0.7345
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.713	38.47	-415	-36	-207	113.51618	22.451984	271.04	20.001	0.67673	-0.03558	-0.03555	-0.7345
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.713	38.47	-415	-36	-207	113.51618	22.451984	271.04	20.001	0.67661	-0.03558	-0.03555	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.762	-94.73	38.49	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67661	-0.03558	-0.03555	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.762	-94.73	38.49	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67661	-0.03558	-0.03555	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.762	-94.73	38.49	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67661	-0.03558	-0.03555	-0.73459
 None	0.1035	0.0044	1.0249	0.0	0.0	0.0	0.236	-5.762	-94.73	38.49	-414	-34	-209	113.51618	22.451984	271.04	20.001	0.67651	-0.03558	-0.03558	-0.73468
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.73	38.44	-416	-32	-207	113.51618	22.451984	271.04	20.001	0.67651	-0.03558	-0.03558	-0.73468
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.73	38.44	-416	-32	-207	113.51618	22.451984	271.04	20.001	0.67651	-0.03558	-0.03558	-0.73468
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.73	38.44	-416	-32	-207	113.51618	22.451984	271.04	20.001	0.67651	-0.03558	-0.03558	-0.73468
 None	0.1035	0.0034	1.0249	0.0	0.0	0.0	0.231	-5.762	-94.73	38.44	-416	-32	-207	113.51618	22.451984	271.04	20.001	0.67651	-0.03561	-0.03555	-0.73468
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.45	-417	-32	-205	113.51618	22.451984	271.04	20.001	0.67651	-0.03561	-0.03555	-0.73468
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.45	-417	-32	-205	113.51618	22.451984	271.04	20.001	0.67651	-0.03561	-0.03555	-0.73468
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.45	-417	-32	-205	113.51618	22.451984	271.04	20.001	0.67651	-0.03561	-0.03555	-0.73468
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.45	-417	-32	-205	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.49	-417	-35	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.49	-417	-35	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.49	-417	-35	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.762	-94.713	38.49	-417	-35	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.1035	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.719	38.45	-415	-34	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.1035	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.719	38.45	-415	-34	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.1035	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.719	38.45	-415	-34	-210	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03555	-0.73459
 None	0.1035	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.719	38.45	-415	-34	-210	113.51618	22.451984	271.04	20.001	0.67661	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.55	-416	-33	-206	113.51618	22.451984	271.04	20.001	0.67661	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.55	-416	-33	-206	113.51618	22.451984	271.04	20.001	0.67661	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.55	-416	-33	-206	113.51618	22.451984	271.04	20.001	0.67661	-0.03561	-0.03555	-0.73459
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.231	-5.768	-94.708	38.55	-416	-33	-206	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03558	-0.73456
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-413	-34	-206	113.51618	22.451984	271.04	20.001	0.67664	-0.03561	-0.03558	-0.73456
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-413	-34	-206	113.516148	22.451986	271.04	20.001	0.67664	-0.03561	-0.03558	-0.73456
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-413	-34	-206	113.516148	22.451986	271.24	19.964	0.67664	-0.03561	-0.03558	-0.73456
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.231	-5.768	-94.713	38.5	-413	-34	-206	113.516148	22.451986	271.24	19.964	0.67661	-0.03561	-0.03558	-0.73459
