Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.763	39.01	-417	-35	-208	113.517503	22.454299	91.43	19.408	0.67639	-0.03583	-0.03568	-0.73477
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.763	39.01	-417	-35	-208	113.517503	22.454299	91.43	19.408	0.67639	-0.03583	-0.03568	-0.73477
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.763	39.01	-417	-35	-208	113.517503	22.454299	91.43	19.408	0.67639	-0.03583	-0.03568	-0.73477
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.763	39.01	-417	-35	-208	113.517503	22.454299	91.43	19.408	0.6763	-0.03583	-0.03564	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.757	39.06	-415	-32	-205	113.517503	22.454299	91.43	19.408	0.6763	-0.03583	-0.03564	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.757	39.06	-415	-32	-205	113.517503	22.454299	91.43	19.408	0.6763	-0.03583	-0.03564	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.757	39.06	-415	-32	-205	113.517503	22.454299	91.43	19.408	0.6763	-0.03583	-0.03564	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.757	39.06	-415	-32	-205	113.517503	22.454299	91.43	19.408	0.67633	-0.03583	-0.03564	-0.73483
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.774	38.97	-415	-37	-209	113.517503	22.454299	91.43	19.408	0.67633	-0.03583	-0.03564	-0.73483
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.774	38.97	-415	-37	-209	113.517503	22.454299	91.43	19.408	0.67633	-0.03583	-0.03564	-0.73483
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.774	38.97	-415	-37	-209	113.517503	22.454299	91.43	19.408	0.67633	-0.03583	-0.03564	-0.73483
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.774	38.97	-415	-37	-209	113.517503	22.454299	91.43	19.408	0.67624	-0.03583	-0.03564	-0.73492
 None	0.1035	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.785	39.04	-416	-33	-208	113.517503	22.454299	91.43	19.408	0.67624	-0.03583	-0.03564	-0.73492
 None	0.1035	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.785	39.04	-416	-33	-208	113.517503	22.454299	91.43	19.408	0.67624	-0.03583	-0.03564	-0.73492
 None	0.1035	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.785	39.04	-416	-33	-208	113.517503	22.454299	91.43	19.408	0.67624	-0.03583	-0.03564	-0.73492
 None	0.1035	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.785	39.04	-416	-33	-208	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73499
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.779	39.01	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73499
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.779	39.01	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73499
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.779	39.01	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73499
 None	0.1035	0.0039	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.779	39.01	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73495
 None	0.1045	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.757	39.03	-416	-31	-209	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73495
 None	0.1045	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.757	39.03	-416	-31	-209	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73495
 None	0.1045	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.757	39.03	-416	-31	-209	113.517503	22.454299	91.43	19.408	0.67618	-0.03586	-0.03561	-0.73495
 None	0.1045	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.757	39.03	-416	-31	-209	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03561	-0.73483
 None	0.1045	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.09	-413	-33	-208	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03561	-0.73483
 None	0.1045	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.09	-413	-33	-208	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03561	-0.73483
 None	0.1045	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.09	-413	-33	-208	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03561	-0.73483
 None	0.1045	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.09	-413	-33	-208	113.517503	22.454299	91.43	19.408	0.67642	-0.03586	-0.03564	-0.73474
 None	0.105	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.757	39.06	-414	-35	-206	113.517503	22.454299	91.43	19.408	0.67642	-0.03586	-0.03564	-0.73474
 None	0.105	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.757	39.06	-414	-35	-206	113.517503	22.454299	91.43	19.408	0.67642	-0.03586	-0.03564	-0.73474
 None	0.105	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.757	39.06	-414	-35	-206	113.517503	22.454299	91.43	19.408	0.67642	-0.03586	-0.03564	-0.73474
 None	0.105	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.757	39.06	-414	-35	-206	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03564	-0.73483
 None	0.1045	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.763	39.02	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03564	-0.73483
 None	0.1045	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.763	39.02	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03564	-0.73483
 None	0.1045	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.763	39.02	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67633	-0.03586	-0.03564	-0.73483
 None	0.1045	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.763	39.02	-415	-33	-207	113.517503	22.454299	91.43	19.408	0.67627	-0.03589	-0.03568	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.752	39.02	-416	-32	-209	113.517503	22.454299	91.43	19.408	0.67627	-0.03589	-0.03568	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.752	39.02	-416	-32	-209	113.517538	22.454299	91.43	19.408	0.67627	-0.03589	-0.03568	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.752	39.02	-416	-32	-209	113.517538	22.454299	90.93	19.779	0.67627	-0.03589	-0.03568	-0.73486
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.752	39.02	-416	-32	-209	113.517538	22.454299	90.93	19.779	0.67633	-0.03589	-0.03568	-0.7348
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.735	38.98	-414	-28	-209	113.517538	22.454299	90.93	19.779	0.67633	-0.03589	-0.03568	-0.7348
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.735	38.98	-414	-28	-209	113.517538	22.454299	90.93	19.779	0.67633	-0.03589	-0.03568	-0.7348
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.735	38.98	-414	-28	-209	113.517538	22.454299	90.93	19.779	0.67633	-0.03589	-0.03568	-0.7348
 None	0.1035	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.735	38.98	-414	-28	-209	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03568	-0.73471
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.724	39.03	-415	-33	-208	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03568	-0.73471
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.724	39.03	-415	-33	-208	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03568	-0.73471
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.724	39.03	-415	-33	-208	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03568	-0.73471
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.724	39.03	-415	-33	-208	113.517538	22.454299	90.93	19.779	0.67654	-0.03586	-0.03568	-0.73462
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.12	-415	-31	-207	113.517538	22.454299	90.93	19.779	0.67654	-0.03586	-0.03568	-0.73462
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.12	-415	-31	-207	113.517538	22.454299	90.93	19.779	0.67654	-0.03586	-0.03568	-0.73462
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.12	-415	-31	-207	113.517538	22.454299	90.93	19.779	0.67654	-0.03586	-0.03568	-0.73462
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.12	-415	-31	-207	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03568	-0.73456
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-415	-31	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03568	-0.73456
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-415	-31	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03568	-0.73456
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-415	-31	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03568	-0.73456
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-415	-31	-205	113.517538	22.454299	90.93	19.779	0.67667	-0.03586	-0.03568	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-417	-36	-207	113.517538	22.454299	90.93	19.779	0.67667	-0.03586	-0.03568	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-417	-36	-207	113.517538	22.454299	90.93	19.779	0.67667	-0.03586	-0.03568	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-417	-36	-207	113.517538	22.454299	90.93	19.779	0.67667	-0.03586	-0.03568	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.708	39.07	-417	-36	-207	113.517538	22.454299	90.93	19.779	0.67664	-0.03586	-0.03564	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.07	-414	-33	-205	113.517538	22.454299	90.93	19.779	0.67664	-0.03586	-0.03564	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.07	-414	-33	-205	113.517538	22.454299	90.93	19.779	0.67664	-0.03586	-0.03564	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.07	-414	-33	-205	113.517538	22.454299	90.93	19.779	0.67664	-0.03586	-0.03564	-0.73453
 None	0.104	0.0034	1.0254	0.0	0.0	0.0	0.22	-5.795	-94.713	39.07	-414	-33	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03564	-0.73456
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.214	-5.79	-94.724	39.02	-414	-36	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03564	-0.73456
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.214	-5.79	-94.724	39.02	-414	-36	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03564	-0.73456
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.214	-5.79	-94.724	39.02	-414	-36	-205	113.517538	22.454299	90.93	19.779	0.67661	-0.03586	-0.03564	-0.73456
 None	0.104	0.0039	1.0254	0.0	0.0	0.0	0.214	-5.79	-94.724	39.02	-414	-36	-205	113.517538	22.454299	90.93	19.779	0.67654	-0.03589	-0.03564	-0.73462
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.03	-416	-34	-205	113.517538	22.454299	90.93	19.779	0.67654	-0.03589	-0.03564	-0.73462
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.03	-416	-34	-205	113.517538	22.454299	90.93	19.779	0.67654	-0.03589	-0.03564	-0.73462
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.03	-416	-34	-205	113.517538	22.454299	90.93	19.779	0.67654	-0.03589	-0.03564	-0.73462
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.03	-416	-34	-205	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.73	38.99	-418	-34	-207	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.73	38.99	-418	-34	-207	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.73	38.99	-418	-34	-207	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.22	-5.79	-94.73	38.99	-418	-34	-207	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.07	-418	-33	-207	113.517538	22.454299	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.07	-418	-33	-207	113.517574	22.454298	90.93	19.779	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.07	-418	-33	-207	113.517574	22.454298	90.93	20.316	0.67648	-0.03586	-0.03564	-0.73468
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.741	39.07	-418	-33	-207	113.517574	22.454298	90.93	20.316	0.67642	-0.03586	-0.03564	-0.73474
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.02	-417	-33	-206	113.517574	22.454298	90.93	20.316	0.67642	-0.03586	-0.03564	-0.73474
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.02	-417	-33	-206	113.517574	22.454298	90.93	20.316	0.67642	-0.03586	-0.03564	-0.73474
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.02	-417	-33	-206	113.517574	22.454298	90.93	20.316	0.67642	-0.03586	-0.03564	-0.73474
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.73	39.02	-417	-33	-206	113.517574	22.454298	90.93	20.316	0.67651	-0.03586	-0.03564	-0.73465
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.79	-94.719	39.02	-414	-33	-206	113.517574	22.454298	90.93	20.316	0.67651	-0.03586	-0.03564	-0.73465
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.79	-94.719	39.02	-414	-33	-206	113.517574	22.454298	90.93	20.316	0.67651	-0.03586	-0.03564	-0.73465
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.79	-94.719	39.02	-414	-33	-206	113.517574	22.454298	90.93	20.316	0.67651	-0.03586	-0.03564	-0.73465
 None	0.104	0.0039	1.0259	0.0	0.0	0.0	0.22	-5.79	-94.719	39.02	-414	-33	-206	113.517574	22.454298	90.93	20.316	0.67657	-0.03583	-0.03564	-0.73462
 None	0.104	0.0039	1.0264	0.0	0.0	0.0	0.22	-5.79	-94.708	39.01	-416	-32	-205	113.517574	22.454298	90.93	20.316	0.67657	-0.03583	-0.03564	-0.73462
 None	0.104	0.0039	1.0264	0.0	0.0	0.0	0.22	-5.79	-94.708	39.01	-416	-32	-205	113.517574	22.454298	90.93	20.316	0.67657	-0.03583	-0.03564	-0.73462
 None	0.104	0.0039	1.0264	0.0	0.0	0.0	0.22	-5.79	-94.708	39.01	-416	-32	-205	113.517574	22.454298	90.93	20.316	0.67657	-0.03583	-0.03564	-0.73462
 None	0.104	0.0039	1.0264	0.0	0.0	0.0	0.22	-5.79	-94.708	39.01	-416	-32	-205	113.517574	22.454298	90.93	20.316	0.67667	-0.03583	-0.03564	-0.73453
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.697	39.03	-417	-32	-207	113.517574	22.454298	90.93	20.316	0.67667	-0.03583	-0.03564	-0.73453
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.697	39.03	-417	-32	-207	113.517574	22.454298	90.93	20.316	0.67667	-0.03583	-0.03564	-0.73453
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.697	39.03	-417	-32	-207	113.517574	22.454298	90.93	20.316	0.67667	-0.03583	-0.03564	-0.73453
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.22	-5.79	-94.697	39.03	-417	-32	-207	113.517574	22.454298	90.93	20.316	0.67673	-0.03583	-0.03568	-0.73447
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.686	39.02	-413	-31	-207	113.517574	22.454298	90.93	20.316	0.67673	-0.03583	-0.03568	-0.73447
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.686	39.02	-413	-31	-207	113.517574	22.454298	90.93	20.316	0.67673	-0.03583	-0.03568	-0.73447
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.686	39.02	-413	-31	-207	113.517574	22.454298	90.93	20.316	0.67673	-0.03583	-0.03568	-0.73447
 None	0.104	0.0044	1.0249	0.0	0.0	0.0	0.225	-5.79	-94.686	39.02	-413	-31	-207	113.517574	22.454298	90.93	20.316	0.67679	-0.03583	-0.03568	-0.73441
 None	0.104	0.0044	1.0259	0.0	0.0	0.0	0.225	-5.79	-94.675	39.05	-413	-33	-207	113.517574	22.454298	90.93	20.316	0.67679	-0.03583	-0.03568	-0.73441
 None	0.104	0.0044	1.0259	0.0	0.0	0.0	0.225	-5.79	-94.675	39.05	-413	-33	-207	113.517574	22.454298	90.93	20.316	0.67679	-0.03583	-0.03568	-0.73441
 None	0.104	0.0044	1.0259	0.0	0.0	0.0	0.225	-5.79	-94.675	39.05	-413	-33	-207	113.517574	22.454298	90.93	20.316	0.67679	-0.03583	-0.03568	-0.73441
 None	0.104	0.0044	1.0259	0.0	0.0	0.0	0.225	-5.79	-94.675	39.05	-413	-33	-207	113.517574	22.454298	90.93	20.316	0.67685	-0.0358	-0.03568	-0.73438
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.68	39.04	-416	-33	-206	113.517574	22.454298	90.93	20.316	0.67685	-0.0358	-0.03568	-0.73438
 None	0.104	0.0044	1.0254	0.0	0.0	0.0	0.225	-5.79	-94.68	39.04	-416	-33	-206	113.517574	22.454298	90.93	20.316	0.67685	-0.0358	-0.03568	-0.73438
