Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.669	38.25	-417	-33	-205	114.37889867	23.21554667	4.49	0.0	0.67691	-0.03632	-0.03537	-0.73428
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.669	38.25	-417	-33	-205	114.37889867	23.21554667	4.49	0.0	0.67685	-0.03632	-0.03534	-0.73434
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.691	38.18	-417	-35	-208	114.37889867	23.21554667	4.49	0.0	0.67685	-0.03632	-0.03534	-0.73434
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.691	38.18	-417	-35	-208	114.37889867	23.21554667	4.49	0.0	0.67685	-0.03632	-0.03534	-0.73434
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.691	38.18	-417	-35	-208	114.37889867	23.21554667	4.49	0.0	0.67685	-0.03632	-0.03534	-0.73434
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.691	38.18	-417	-35	-208	114.37889867	23.21554667	4.49	0.0	0.67673	-0.03632	-0.03534	-0.73444
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.702	38.24	-418	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67673	-0.03632	-0.03534	-0.73444
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.702	38.24	-418	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67673	-0.03632	-0.03534	-0.73444
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.702	38.24	-418	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67673	-0.03632	-0.03534	-0.73444
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.702	38.24	-418	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.697	38.23	-417	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.697	38.23	-417	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.697	38.23	-417	-33	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.697	38.23	-417	-33	-207	114.37889867	23.21554667	4.49	0.0	0.6767	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.702	38.26	-417	-34	-208	114.37889867	23.21554667	4.49	0.0	0.6767	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.702	38.26	-417	-34	-208	114.37889867	23.21554667	4.49	0.0	0.6767	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.702	38.26	-417	-34	-208	114.37889867	23.21554667	4.49	0.0	0.6767	-0.03632	-0.03534	-0.7345
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.702	38.26	-417	-34	-208	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.73453
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.697	38.19	-415	-31	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.73453
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.697	38.19	-415	-31	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.73453
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.697	38.19	-415	-31	-207	114.37889867	23.21554667	4.49	0.0	0.67667	-0.03632	-0.03534	-0.73453
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.697	38.19	-415	-31	-207	114.37889867	23.21554667	4.49	0.0	0.6767	-0.03632	-0.03534	-0.73447
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.675	38.24	-415	-28	-207	114.37889867	23.21554667	4.49	0.0	0.6767	-0.03632	-0.03534	-0.73447
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.675	38.24	-415	-28	-207	114.378872	23.21537333	4.49	0.0	0.6767	-0.03632	-0.03534	-0.73447
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.675	38.24	-415	-28	-207	114.378872	23.21537333	4.49	0.0	0.6767	-0.03632	-0.03534	-0.73447
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.154	-5.806	-94.675	38.24	-415	-28	-207	114.378872	23.21537333	4.49	0.0	0.67682	-0.03632	-0.03534	-0.73438
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.647	38.29	-417	-32	-207	114.378872	23.21537333	4.49	0.0	0.67682	-0.03632	-0.03534	-0.73438
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.647	38.29	-417	-32	-207	114.378872	23.21537333	4.49	0.0	0.67682	-0.03632	-0.03534	-0.73438
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.647	38.29	-417	-32	-207	114.378872	23.21537333	4.49	0.0	0.67682	-0.03632	-0.03534	-0.73438
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.806	-94.647	38.29	-417	-32	-207	114.378872	23.21537333	4.49	0.0	0.67703	-0.03632	-0.03537	-0.73419
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.647	38.2	-417	-32	-205	114.378872	23.21537333	4.49	0.0	0.67703	-0.03632	-0.03537	-0.73419
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.647	38.2	-417	-32	-205	114.378872	23.21537333	4.49	0.0	0.67703	-0.03632	-0.03537	-0.73419
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.647	38.2	-417	-32	-205	114.378872	23.21537333	4.49	0.0	0.67703	-0.03632	-0.03537	-0.73419
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.647	38.2	-417	-32	-205	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.642	38.29	-417	-33	-206	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.642	38.29	-417	-33	-206	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.642	38.29	-417	-33	-206	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.642	38.29	-417	-33	-206	114.378872	23.21537333	4.49	0.0	0.67706	-0.03632	-0.03537	-0.73416
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.653	38.25	-416	-33	-206	114.378872	23.21537333	4.49	0.0	0.67706	-0.03632	-0.03537	-0.73416
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.653	38.25	-416	-33	-206	114.378872	23.21537333	4.49	0.0	0.67706	-0.03632	-0.03537	-0.73416
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.653	38.25	-416	-33	-206	114.378872	23.21537333	4.49	0.0	0.67706	-0.03632	-0.03537	-0.73416
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.653	38.25	-416	-33	-206	114.378872	23.21537333	4.49	0.0	0.67697	-0.03632	-0.03537	-0.73422
 None	0.1045	0.0034	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.647	38.24	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67697	-0.03632	-0.03537	-0.73422
 None	0.1045	0.0034	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.647	38.24	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67697	-0.03632	-0.03537	-0.73422
 None	0.1045	0.0034	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.647	38.24	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67697	-0.03632	-0.03537	-0.73422
 None	0.1045	0.0034	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.647	38.24	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0034	1.0244	0.0	0.0	0.0	0.159	-5.812	-94.658	38.23	-417	-34	-205	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0034	1.0244	0.0	0.0	0.0	0.159	-5.812	-94.658	38.23	-417	-34	-205	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0034	1.0244	0.0	0.0	0.0	0.159	-5.812	-94.658	38.23	-417	-34	-205	114.378872	23.21537333	4.49	0.0	0.677	-0.03632	-0.03537	-0.73419
 None	0.1045	0.0034	1.0244	0.0	0.0	0.0	0.159	-5.812	-94.658	38.23	-417	-34	-205	114.378872	23.21537333	4.49	0.0	0.67694	-0.03632	-0.03537	-0.73425
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.669	38.17	-416	-34	-209	114.378872	23.21537333	4.49	0.0	0.67694	-0.03632	-0.03537	-0.73425
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.669	38.17	-416	-34	-209	114.378872	23.21537333	4.49	0.0	0.67694	-0.03632	-0.03537	-0.73425
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.669	38.17	-416	-34	-209	114.378872	23.21537333	4.49	0.0	0.67694	-0.03632	-0.03537	-0.73425
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.669	38.17	-416	-34	-209	114.378872	23.21537333	4.49	0.0	0.67685	-0.03632	-0.0354	-0.73434
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.68	38.23	-415	-35	-206	114.378872	23.21537333	4.49	0.0	0.67685	-0.03632	-0.0354	-0.73434
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.68	38.23	-415	-35	-206	114.378872	23.21537333	4.49	0.0	0.67685	-0.03632	-0.0354	-0.73434
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.68	38.23	-415	-35	-206	114.378872	23.21537333	4.49	0.0	0.67685	-0.03632	-0.0354	-0.73434
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.68	38.23	-415	-35	-206	114.378872	23.21537333	4.49	0.0	0.67679	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.702	38.27	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67679	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.702	38.27	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67679	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.702	38.27	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67679	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.702	38.27	-416	-34	-207	114.378872	23.21537333	4.49	0.0	0.67667	-0.03632	-0.03537	-0.7345
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.697	38.29	-417	-31	-207	114.378872	23.21537333	4.49	0.0	0.67667	-0.03632	-0.03537	-0.7345
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.697	38.29	-417	-31	-207	114.378832	23.21512267	4.49	0.0	0.67667	-0.03632	-0.03537	-0.7345
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.697	38.29	-417	-31	-207	114.378832	23.21512267	4.49	0.0	0.67667	-0.03632	-0.03537	-0.7345
 None	0.104	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.697	38.29	-417	-31	-207	114.378832	23.21512267	4.49	0.0	0.6767	-0.03632	-0.03537	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.686	38.21	-417	-32	-204	114.378832	23.21512267	4.49	0.0	0.6767	-0.03632	-0.03537	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.686	38.21	-417	-32	-204	114.378832	23.21512267	4.49	0.0	0.6767	-0.03632	-0.03537	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.686	38.21	-417	-32	-204	114.378832	23.21512267	4.49	0.0	0.6767	-0.03632	-0.03537	-0.7345
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.686	38.21	-417	-32	-204	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.2	-415	-35	-206	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.2	-415	-35	-206	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.2	-415	-35	-206	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73441
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.2	-415	-35	-206	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.702	38.16	-417	-35	-207	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.702	38.16	-417	-35	-207	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.702	38.16	-417	-35	-207	114.378832	23.21512267	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.702	38.16	-417	-35	-207	114.378832	23.21512267	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.713	38.25	-415	-30	-208	114.378832	23.21512267	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.713	38.25	-415	-30	-208	114.378832	23.21512267	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.713	38.25	-415	-30	-208	114.378832	23.21512267	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.1045	0.0024	1.0254	0.0	0.0	0.0	0.159	-5.812	-94.713	38.25	-415	-30	-208	114.378832	23.21512267	4.49	0.0	0.67661	-0.03635	-0.03537	-0.73459
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.812	-94.691	38.21	-414	-30	-205	114.378832	23.21512267	4.49	0.0	0.67661	-0.03635	-0.03537	-0.73459
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.812	-94.691	38.21	-414	-30	-205	114.378832	23.21512267	4.49	0.0	0.67661	-0.03635	-0.03537	-0.73459
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.812	-94.691	38.21	-414	-30	-205	114.378832	23.21512267	4.49	0.0	0.67661	-0.03635	-0.03537	-0.73459
 None	0.1045	0.0029	1.0254	0.0	0.0	0.0	0.154	-5.812	-94.691	38.21	-414	-30	-205	114.378832	23.21512267	4.49	0.0	0.6767	-0.03635	-0.03537	-0.73447
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.68	38.24	-418	-32	-209	114.378832	23.21512267	4.49	0.0	0.6767	-0.03635	-0.03537	-0.73447
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.68	38.24	-418	-32	-209	114.378832	23.21512267	4.49	0.0	0.6767	-0.03635	-0.03537	-0.73447
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.68	38.24	-418	-32	-209	114.378832	23.21512267	4.49	0.0	0.6767	-0.03635	-0.03537	-0.73447
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.154	-5.812	-94.68	38.24	-418	-32	-209	114.378832	23.21512267	4.49	0.0	0.67679	-0.03635	-0.03537	-0.73441
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.23	-415	-31	-207	114.378832	23.21512267	4.49	0.0	0.67679	-0.03635	-0.03537	-0.73441
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.23	-415	-31	-207	114.378832	23.21512267	4.49	0.0	0.67679	-0.03635	-0.03537	-0.73441
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.23	-415	-31	-207	114.378832	23.21512267	4.49	0.0	0.67679	-0.03635	-0.03537	-0.73441
 None	0.104	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.23	-415	-31	-207	114.378832	23.21512267	4.49	0.0	0.67682	-0.03632	-0.03537	-0.73438
 None	0.104	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.669	38.27	-416	-33	-207	114.378832	23.21512267	4.49	0.0	0.67682	-0.03632	-0.03537	-0.73438
 None	0.104	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.669	38.27	-416	-33	-207	114.378832	23.21512267	4.49	0.0	0.67682	-0.03632	-0.03537	-0.73438
 None	0.104	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.669	38.27	-416	-33	-207	114.378832	23.21512267	4.49	0.0	0.67682	-0.03632	-0.03537	-0.73438
 None	0.104	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.669	38.27	-416	-33	-207	114.378832	23.21512267	4.49	0.0	0.67688	-0.03632	-0.03537	-0.73431
 None	0.1045	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.27	-417	-34	-209	114.378832	23.21512267	4.49	0.0	0.67688	-0.03632	-0.03537	-0.73431
 None	0.1045	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.27	-417	-34	-209	114.378832	23.21512267	4.49	0.0	0.67688	-0.03632	-0.03537	-0.73431
 None	0.1045	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.27	-417	-34	-209	114.378832	23.21512267	4.49	0.0	0.67688	-0.03632	-0.03537	-0.73431
 None	0.1045	0.0034	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.675	38.27	-417	-34	-209	114.378832	23.21512267	4.49	0.0	0.67685	-0.03632	-0.03537	-0.73434
 None	0.1045	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.812	-94.686	38.19	-418	-34	-207	114.378832	23.21512267	4.49	0.0	0.67685	-0.03632	-0.03537	-0.73434
 None	0.1045	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.812	-94.686	38.19	-418	-34	-207	114.378792	23.21484773	4.49	0.0	0.67685	-0.03632	-0.03537	-0.73434
 None	0.1045	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.812	-94.686	38.19	-418	-34	-207	114.378792	23.21484773	4.49	0.0	0.67685	-0.03632	-0.03537	-0.73434
 None	0.1045	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.812	-94.686	38.19	-418	-34	-207	114.378792	23.21484773	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.104	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.708	38.24	-416	-34	-207	114.378792	23.21484773	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.104	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.708	38.24	-416	-34	-207	114.378792	23.21484773	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.104	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.708	38.24	-416	-34	-207	114.378792	23.21484773	4.49	0.0	0.67676	-0.03632	-0.03537	-0.73444
 None	0.104	0.0029	1.0249	0.0	0.0	0.0	0.159	-5.806	-94.708	38.24	-416	-34	-207	114.378792	23.21484773	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.713	38.19	-415	-35	-209	114.378792	23.21484773	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.713	38.19	-415	-35	-209	114.378792	23.21484773	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.713	38.19	-415	-35	-209	114.378792	23.21484773	4.49	0.0	0.67664	-0.03632	-0.03537	-0.73453
 None	0.104	0.0029	1.0254	0.0	0.0	0.0	0.159	-5.806	-94.713	38.19	-415	-35	-209	114.378792	23.21484773	4.49	0.0	0.67657	-0.03632	-0.03534	-0.73462
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.724	38.25	-416	-33	-208	114.378792	23.21484773	4.49	0.0	0.67657	-0.03632	-0.03534	-0.73462
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.724	38.25	-416	-33	-208	114.378792	23.21484773	4.49	0.0	0.67657	-0.03632	-0.03534	-0.73462
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.724	38.25	-416	-33	-208	114.378792	23.21484773	4.49	0.0	0.67657	-0.03632	-0.03534	-0.73462
 None	0.1045	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.724	38.25	-416	-33	-208	114.378792	23.21484773	4.49	0.0	0.67651	-0.03632	-0.03534	-0.73465
 None	0.105	0.0024	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.708	38.27	-416	-31	-208	114.378792	23.21484773	4.49	0.0	0.67651	-0.03632	-0.03534	-0.73465
 None	0.105	0.0024	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.708	38.27	-416	-31	-208	114.378792	23.21484773	4.49	0.0	0.67651	-0.03632	-0.03534	-0.73465
 None	0.105	0.0024	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.708	38.27	-416	-31	-208	114.378792	23.21484773	4.49	0.0	0.67651	-0.03632	-0.03534	-0.73465
 None	0.105	0.0024	1.0259	0.0	0.0	0.0	0.159	-5.806	-94.708	38.27	-416	-31	-208	114.378792	23.21484773	4.49	0.0	0.67661	-0.03632	-0.03537	-0.73456
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.21	-417	-31	-207	114.378792	23.21484773	4.49	0.0	0.67661	-0.03632	-0.03537	-0.73456
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.21	-417	-31	-207	114.378792	23.21484773	4.49	0.0	0.67661	-0.03632	-0.03537	-0.73456
 None	0.105	0.0029	1.0259	0.0	0.0	0.0	0.159	-5.812	-94.686	38.21	-417	-31	-207	114.378792	23.21484773	4.49	0.0	0.67661	-0.03632	-0.03537	-0.73456
